"filename","tag_count","id","title","date","author","layout","guid","permalink","podPressPostSpecific","- 'a","categories","tags","podPressMedia","excerpt","enclosure","- ""http","image"
"2016-10-04-firemonkey-vs-vcl.md","4","2644","FireMonkey vs. VCL","2016-10-04T18:32:13-06:00","Jim McKeeth","post","http://delphi.org/?p=2644","/2016/10/firemonkey-vs-vcl/","","","","design, FireMonkey, User Interface, VCL","","","","",""
"2017-01-23-rebooting-the-podcast-with-nick-hodges.md","1","2657","Rebooting the Podcast with Nick Hodges","2017-01-23T21:09:47-07:00","Jim McKeeth","post","http://delphi.org/?p=2657","/2017/01/rebooting-the-podcast-with-nick-hodges/","","","News","News","","","","",""
"2017-01-24-checkout-the-embarcadero-competitions.md","1","2662","Checkout the Embarcadero Competitions!","2017-01-24T15:40:06-07:00","Jim McKeeth","post","http://delphi.org/?p=2662","/2017/01/checkout-the-embarcadero-competitions/","","","News","News","","","","",""
"2017-01-30-now-with-more-cbuilder-and-david-millington.md","2","2667","Now with More C++Builder and David Millington","2017-01-30T18:50:38-07:00","Jim McKeeth","post","http://delphi.org/?p=2667","/2017/01/now-with-more-cbuilder-and-david-millington/","","","","Audio podCast, podcast","","","","",""
"2017-02-06-cool-apps-niagara-falls.md","2","2673","Cool Apps & Niagara Falls","2017-02-06T21:22:35-07:00","Jim McKeeth","post","http://delphi.org/?p=2673","/2017/02/cool-apps-niagara-falls/","","","","Audio podCast, podcast","","","","",""
"2017-02-13-ilovedelphi-how-about-you.md","2","2679","#ILoveDelphi How About You?","2017-02-13T12:05:38-07:00","Jim McKeeth","post","http://delphi.org/?p=2679","/2017/02/ilovedelphi-how-about-you/","","","News","News, Request for feedback","","","","",""
"2017-02-14-the-craig-chapman-iot-episode.md","3","2683","The Craig Chapman IoT Episode","2017-02-14T18:15:54-07:00","Jim McKeeth","post","http://delphi.org/?p=2683","/2017/02/the-craig-chapman-iot-episode/","","","","Audio podCast, devices, podcast","","","","",""
"2017-02-17-the-new-embarcadero-mvp-feed.md","1","2689","The New Embarcadero MVP Feed","2017-02-17T18:53:33-07:00","Jim McKeeth","post","http://delphi.org/?p=2689","/2017/02/the-new-embarcadero-mvp-feed/","","","News","News","","","","",""
"2017-02-20-the-stephen-ball-smart-grid-episode.md","4","2703","The Stephen Ball Smart Grid Episode","2017-02-20T23:47:24-07:00","Jim McKeeth","post","http://delphi.org/?p=2703","/2017/02/the-stephen-ball-smart-grid-episode/","","","News","Audio podCast, News, podcast, Video podCast","","","","",""
"2017-02-20-using-tms-cloud-pack-to-integrate-your-apps-with-the-cloud.md","5","2699","Using TMS Cloud Pack to Integrate Your Apps with the Cloud","2017-02-20T20:37:39-07:00","Jim McKeeth","post","http://delphi.org/?p=2699","/2017/02/using-tms-cloud-pack-to-integrate-your-apps-with-the-cloud/","","","","Cloud, FireMonk, iOS, macOS, TMS","","I???m a huge fan of the REST Client Components included with RAD Studio. They make it really easy to take advantage of the huge amount of REST services available online. The TMS Cloud Pack makes working with standard REST Services a breeze.","","","/assets/images/2017/02/1487647992_featured-400x198.jpeg"
"2017-02-24-delphis-dna-infographic.md","1","2710","Delphi?s DNA Infographic","2017-02-24T11:02:29-07:00","Jim McKeeth","post","http://delphi.org/?p=2710","/2017/02/delphis-dna-infographic/","","","News","News","","","","",""
"2017-02-26-the-malcolm-groves-rubbish-bin-connection-episode.md","5","2724","The Malcolm Groves Rubbish Bin Connection Episode","2017-02-26T20:57:59-07:00","Jim McKeeth","post","http://delphi.org/?p=2724","/2017/02/the-malcolm-groves-rubbish-bin-connection-episode/","","","News","Audio podCast, Beacons, Iot, News, podcast","","","","","/assets/images/2017/02/RubbishBinConnection-853x198.jpg"
"2017-02-26-yes-starter-editions-is-free.md","1","2708","Yes, Starter Editions is Free","2017-02-26T21:21:27-07:00","Jim McKeeth","post","http://delphi.org/?p=2708","/2017/02/yes-starter-editions-is-free/","","","News","News","","","","","/assets/images/2017/02/Free-Delphi-Hero-800x800-800x198.png"
"2017-02-28-nick-hodges-new-book-dependency-injection-in-delphi.md","1","2731","Nick Hodges New Book: Dependency Injection In Delphi","2017-02-28T10:59:35-07:00","Jim McKeeth","post","http://delphi.org/?p=2731","/2017/02/nick-hodges-new-book-dependency-injection-in-delphi/","","","News","News","","","","",""
"2017-03-01-join-us-for-live-coding.md","1","2736","Join us for Live Coding!","2017-03-01T22:53:29-07:00","Jim McKeeth","post","http://delphi.org/?p=2736","/2017/03/join-us-for-live-coding/","","","","LiveCoding","","","","",""
"2017-03-17-making-the-huge-world-of-delphi-small-again.md","1","2744","Making the Huge World of Delphi Small Again","2017-03-17T04:15:12-06:00","Jim McKeeth","post","http://delphi.org/?p=2744","/2017/03/making-the-huge-world-of-delphi-small-again/","","","News","News","","","","",""
"2017-03-17-meet-the-tokyo-engineers-mvp.md","2","2746","Meet the Tokyo Engineers & MVP","2017-03-17T15:21:42-06:00","Jim McKeeth","post","http://delphi.org/?p=2746","/2017/03/meet-the-tokyo-engineers-mvp/","","","News","MVP, News","","","","",""
"2017-03-20-the-sarina-dupont-self-driving-car-episode.md","2","2762","The Sarina DuPont Self Driving Car Episode","2017-03-20T22:32:57-06:00","Jim McKeeth","post","http://delphi.org/?p=2762","/2017/03/the-sarina-dupont-self-driving-car-episode/","","","","Audio podCast, podcast","","","","//delphi.org/episodes/71-SarinaDuPont-SelfDrivingCarEpisode.mp3\r\n32668193\r\naudio/mpeg\r\n",""
"2017-03-20-whats-in-a-name-and-advocacy-defined.md","1","2760","What?s In a Name and Advocacy Defined","2017-03-20T20:45:37-06:00","Jim McKeeth","post","http://delphi.org/?p=2760","/2017/03/whats-in-a-name-and-advocacy-defined/","","","News","News","","","","",""
"2017-03-23-meet-hosokawa-jun-our-japan-mvp.md","1","2766","Meet HOSOKAWA Jun, our Japan MVP","2017-03-23T12:14:24-06:00","Jim McKeeth","post","http://delphi.org/?p=2766","/2017/03/meet-hosokawa-jun-our-japan-mvp/","","","","MVP","","","","",""
"2017-03-24-delphi-tokyo-10-2-wallpaper.md","5","2776","Delphi Tokyo 10.2 Wallpaper","2017-03-24T11:55:24-06:00","Jim McKeeth","post","http://delphi.org/?p=2776","/2017/03/delphi-tokyo-10-2-wallpaper/","","","News","10.2, linux, News, Penguin, Tokyo","","","","",""
"2017-03-25-firedac-memtable-editing-new-in-10-2-tokyo.md","2","2783","FireDAC MemTable Editing ? New in 10.2 Tokyo","2017-03-25T13:08:47-06:00","Jim McKeeth","post","http://delphi.org/?p=2783","/2017/03/firedac-memtable-editing-new-in-10-2-tokyo/","","","News","News, Source Code","","","","",""
"2017-03-28-advanced-http-hacking-webinar-code.md","1","2787","Advanced HTTP Hacking Webinar Code","2017-03-28T20:27:44-06:00","Jim McKeeth","post","http://delphi.org/?p=2787","/2017/03/advanced-http-hacking-webinar-code/","","","","Source Code","","","","",""
"2017-04-13-mvvm-mvc-rad-architectures-with-columbusegg4delphi.md","1","2799","MVVM-MVC-RAD Architectures with ColumbusEgg4Delphi","2017-04-13T15:48:58-06:00","Jim McKeeth","post","http://delphi.org/?p=2799","/2017/04/mvvm-mvc-rad-architectures-with-columbusegg4delphi/","","","","Architecture","","","","",""
"2017-04-20-the-niagara-falls-lighting-episode.md","8","2804","The Niagara Falls Lighting Episode","2017-04-20T19:49:04-06:00","Jim McKeeth","post","http://delphi.org/?p=2804","/2017/04/the-niagara-falls-lighting-episode/","","","","Audio podCast, Cool Apps, FireMonkey, LED Lights, Niagara Falls, podcast, TMS, VCL","","","","",""
"2017-04-21-keep-threading-in-mind.md","4","2811","Keep Threading in Mind","2017-04-21T18:18:23-06:00","Jim McKeeth","post","http://delphi.org/?p=2811","/2017/04/keep-threading-in-mind/","","","News","News, Parallel Programming, PPL, threading","","","","",""
"2017-04-25-some-great-women-of-programming.md","1","2815","Some Great Women of Programming","2017-04-25T16:03:57-06:00","Jim McKeeth","post","http://delphi.org/?p=2815","/2017/04/some-great-women-of-programming/","","","News","News","","","","",""
"2017-04-27-rapid-prototyping-mobile-projects-with-arduino-and-open-hardware.md","1","2823","Rapid Prototyping Mobile Projects with Arduino and Open Hardware","2017-04-27T11:35:13-06:00","Jim McKeeth","post","http://delphi.org/?p=2823","/2017/04/rapid-prototyping-mobile-projects-with-arduino-and-open-hardware/","","","News","News","","","","",""
"2017-05-29-holger-flick.md","3","2835","Get Bit Episode with Holger Flick","2017-05-29T15:39:15-06:00","Jim McKeeth","post","http://delphi.org/?p=2835","/2017/05/holger-flick/","","","","Audio podCast, MVP, podcast","","","","",""
"2017-06-06-simple-mobile-firedac-app.md","1","2840","Simple Mobile FireDAC App","2017-06-06T04:07:39-06:00","Jim McKeeth","post","http://delphi.org/?p=2840","/2017/06/simple-mobile-firedac-app/","","","","FireDAC","","","","",""
"2017-06-06-the-april-2017-tokyo-hotfix-works-with-the-new-xcode-ios.md","2","2856","The April 2017 Tokyo Hotfix Works with the new Xcode & iOS","2017-06-06T08:33:54-06:00","Jim McKeeth","post","http://delphi.org/?p=2856","/2017/06/the-april-2017-tokyo-hotfix-works-with-the-new-xcode-ios/","","","News","iOS, News","","","","",""
"2017-06-14-really-bad-exception-abuse.md","2","2864","Exceptionally Bad Exception Abuse","2017-06-14T20:31:46-06:00","Jim McKeeth","post","http://delphi.org/?p=2864","/2017/06/really-bad-exception-abuse/","","","","Architecture, Funny","","","","",""
"2017-07-11-4-years-at-embarcadero.md","1","2872","4 Years at Embarcadero Technologies","2017-07-11T23:50:00-06:00","Jim McKeeth","post","http://delphi.org/?p=2872","/2017/07/4-years-at-embarcadero/","","","News","News","","","","",""
"2017-07-15-creating-a-bootable-usb-drive-on-macos-from-an-iso.md","1","2877","Creating a Bootable USB Drive on macOS from an ISO","2017-07-15T23:23:14-06:00","Jim McKeeth","post","http://delphi.org/?p=2877","/2017/07/creating-a-bootable-usb-drive-on-macos-from-an-iso/","","","News","News","","","","",""
"2017-07-18-getting-technical-with-cary-jensen-and-firedac-episode-74.md","3","2881","Getting Technical with Cary Jensen and FireDAC (Episode 74)","2017-07-18T22:51:09-06:00","Jim McKeeth","post","http://delphi.org/?p=2881","/2017/07/getting-technical-with-cary-jensen-and-firedac-episode-74/","","","","Audio podCast, FireDAC, podcast","","","","",""
"2017-08-14-why-i-keep-choosing-delphi.md","4","2886","Why I Keep Choosing Delphi","2017-08-14T15:32:29-06:00","Jim McKeeth","post","http://delphi.org/?p=2886","/2017/08/why-i-keep-choosing-delphi/","","","News","FireMonkey, MVP, News, VCL","","","","",""
"2017-10-18-robert-uncle-bob-martin-is-speaking-at-coderage-xii.md","2","2914","Robert ?Uncle Bob? Martin is Speaking at CodeRage XII","2017-10-18T19:54:59-06:00","Jim McKeeth","post","http://delphi.org/?p=2914","/2017/10/robert-uncle-bob-martin-is-speaking-at-coderage-xii/","","","News","Conferences, News","","","","",""
"2018-01-09-2018-new-years-coding-resolutions.md","1","2943","Some of my New Year?s #CodingResolutions","2018-01-09T03:06:19-07:00","Jim McKeeth","post","http://delphi.org/?p=2943","/2018/01/2018-new-years-coding-resolutions/","","","News","News","","","","",""
"2018-01-10-curse-of-the-programmer.md","2","2953","Law of the Instrument and Curse of the Programmer","2018-01-10T14:59:08-07:00","Jim McKeeth","post","http://delphi.org/?p=2953","/2018/01/curse-of-the-programmer/","","","News","Article, News","","","","","/assets/images/2018/01/hammer-screw-940x198.jpg"
"2018-01-10-get-ready-for-the-new-programmers.md","2","2960","Get Ready for the New Programmers!","2018-01-10T17:28:01-07:00","Jim McKeeth","post","http://delphi.org/?p=2960","/2018/01/get-ready-for-the-new-programmers/","","","News","Article, News","","","","","/assets/images/2018/01/Focused-on-Software-Developers-940x198.jpg"
"2018-01-15-join-us-for-a-live-video-episode-of-the-podcast-at-delphi-org.md","3","2970","Join us for a LIVE Video Episode of the Podcast at Delphi.org","2018-01-15T12:59:32-07:00","Jim McKeeth","post","http://delphi.org/?p=2970","/2018/01/join-us-for-a-live-video-episode-of-the-podcast-at-delphi-org/","","","News","News, podcast, Video podCast","","","","",""
"2018-01-23-live-tuesday-january-23rd-2018.md","2","2980","LIVE! Tuesday, January 23rd, 2018","2018-01-23T10:20:55-07:00","Jim McKeeth","post","http://delphi.org/?p=2980","/2018/01/live-tuesday-january-23rd-2018/","","","","podcast, Video podCast","","","","",""
"2018-01-29-live-episode-tuesday-january-30th-2018.md","2","2991","LIVE! Episode Tuesday, January 30th, 2018","2018-01-29T17:50:12-07:00","Jim McKeeth","post","http://delphi.org/?p=2991","/2018/01/live-episode-tuesday-january-30th-2018/","","","","podcast, Video podCast","","","","",""
"2018-02-06-single-board-computers-and-delphi-discussion-live.md","2","2996","Single Board Computers and Delphi Discussion LIVE!","2018-02-06T20:47:33-07:00","Jim McKeeth","post","http://delphi.org/?p=2996","/2018/02/single-board-computers-and-delphi-discussion-live/","","","","podcast, Video podCast","","","","",""
"2018-02-07-delphi-and-the-blockchain-more-than-just-bitcoin-and-cryptocurrency.md","1","3010","Delphi and the Blockchain: More than just Bitcoin and Cryptocurrency","2018-02-07T16:47:53-07:00","Jim McKeeth","post","http://delphi.org/?p=3010","/2018/02/delphi-and-the-blockchain-more-than-just-bitcoin-and-cryptocurrency/","","","","webinar","","","","",""
"2018-02-12-live-13-feb-2018-delphi-web-frameworks.md","1","3020","LIVE! 13-Feb-2018 Delphi Web Frameworks","2018-02-12T09:27:38-07:00","Jim McKeeth","post","http://delphi.org/?p=3020","/2018/02/live-13-feb-2018-delphi-web-frameworks/","","","","Video podCast","","","","",""
"2018-02-14-collecting-multiple-pages-of-rest-results-in-a-single-memtable.md","1","3024","Collecting Multiple Pages of REST Results in a Single MemTable","2018-02-14T19:49:36-07:00","Jim McKeeth","post","http://delphi.org/?p=3024","/2018/02/collecting-multiple-pages-of-rest-results-in-a-single-memtable/","","","News","News","","","","",""
"2018-02-18-live-podcast-episode-on-programming-books.md","2","3029","LIVE! Monday at 9 AM PST ? Podcast Episode on Programming Books","2018-02-18T11:45:44-07:00","Jim McKeeth","post","http://delphi.org/?p=3029","/2018/02/live-podcast-episode-on-programming-books/","","","","podcast, Video podCast","","","","",""
"2018-02-25-live-episode-on-delphi-games-and-graphics-engines.md","1","3037","LIVE! Episode on Delphi Games and Graphics Engines","2018-02-25T14:32:35-07:00","Jim McKeeth","post","http://delphi.org/?p=3037","/2018/02/live-episode-on-delphi-games-and-graphics-engines/","","","","Video podCast","","","","",""
"2018-03-09-earlier-this-weeks-episode-on-cool-apps.md","2","3051","Earlier this week?s episode on Cool Apps","2018-03-09T15:16:19-07:00","Jim McKeeth","post","http://delphi.org/?p=3051","/2018/03/earlier-this-weeks-episode-on-cool-apps/","","","","podcast, Video podCast","","","","",""
"2018-03-13-live-with-boian-mitov-of-mitov-software.md","3","3054","LIVE! With Boian Mitov of Mitov Software","2018-03-13T10:27:57-06:00","Jim McKeeth","post","http://delphi.org/?p=3054","/2018/03/live-with-boian-mitov-of-mitov-software/","","","News","News, podcast, Video podCast","","","","",""
"2018-03-14-google-cloud-shell-network-details.md","1","3059","Google Cloud Shell Network Details","2018-03-14T20:53:22-06:00","Jim McKeeth","post","http://delphi.org/?p=3059","/2018/03/google-cloud-shell-network-details/","","","","Cloud","","","","",""
"2018-03-23-live-with-tms-softwares-bruno-fierens-holger-flick.md","2","3062","LIVE! with TMS Software?s Bruno Fierens, Wagner Landgraf & Holger Flick","2018-03-23T15:15:33-06:00","Jim McKeeth","post","http://delphi.org/?p=3062","/2018/03/live-with-tms-softwares-bruno-fierens-holger-flick/","","","","podcast, Video podCast","","","","",""
"2018-04-03-live-from-the-embarcadero-austin-office.md","2","3070","LIVE! from the Embarcadero Austin Office","2018-04-03T12:21:39-06:00","Jim McKeeth","post","http://delphi.org/?p=3070","/2018/04/live-from-the-embarcadero-austin-office/","","","","podcast, Video podCast","","","","",""
"2018-05-04-3d-credits-scroll-with-delphi.md","5","3079","3D Credits Scroll with Delphi","2018-05-04T18:46:56-06:00","Jim McKeeth","post","http://delphi.org/?p=3079","/2018/05/3d-credits-scroll-with-delphi/","","","","3D, FireMonkey, Funny, Source Code, Star Wars","","","","",""
"2018-06-24-use-the-source.md","4","3094","Use the Source!","2018-06-24T04:57:23-06:00","Jim McKeeth","post","http://delphi.org/?p=3094","/2018/06/use-the-source/","","","News","News, search, search engines, Source Code","","","","",""
"2018-07-19-five-amazing-years-with-embarcadero.md","1","3116","Celebrating Five Amazing Years with Embarcadero","2018-07-19T14:38:08-06:00","Jim McKeeth","post","http://delphi.org/?p=3116","/2018/07/five-amazing-years-with-embarcadero/","","","News","News","","","","",""
"2018-08-31-api-limits-with-fdec.md","4","3135","API Limits with #FDEC","2018-08-31T17:58:08-06:00","Jim McKeeth","post","http://delphi.org/?p=3135","/2018/08/api-limits-with-fdec/","","","News","Cloud, FireDAC, News, Source Code","","","","",""
"2018-10-25-10-3-rio-preview-in-brazil.md","2","3152","Pictures from the 10.3 Rio Preview in Brazil","2018-10-25T08:49:59-06:00","Jim McKeeth","post","http://delphi.org/?p=3152","/2018/10/10-3-rio-preview-in-brazil/","","","","Conferences, MVP","","We just shared a preview of 10.3 Rio in Brazil on Tuesday, the 23 of October here in S??o Paulo. Over 750 developers were in attendance, and the speakers included many Embarcadero MVPs and a Sencha MVP. I snapped a few pictures from the event that I thought I would share.","","",""
"2018-10-26-arduino-delphi-cosplay.md","6","3170","Arduino & Delphi Cosplay","2018-10-26T16:16:49-06:00","Jim McKeeth","post","http://delphi.org/?p=3170","/2018/10/arduino-delphi-cosplay/","","","News","Arduino, Cosplay, Cyberpunk, delphi, News, Visuino","","","","","/assets/images/2018/10/RGB-LED-Shades-940x198.jpg"
"2018-10-30-unexpected-benefit-of-inline-variables-compiler-directives.md","6","3196","Unexpected Benefit of Inline Variables: Conditional Blocks","2018-10-30T17:05:10-06:00","Jim McKeeth","post","http://delphi.org/?p=3196","/2018/10/unexpected-benefit-of-inline-variables-compiler-directives/","","","News","10.3 Rio, clean code, delphi, language features, News, Source Code","","","","",""
"2018-11-03-android-z-order-native-controls-and-10-3-rio.md","5","3207","Android Z-Order, Native Controls, and 10.3 Rio","2018-11-03T17:07:29-06:00","Jim McKeeth","post","http://delphi.org/?p=3207","/2018/11/android-z-order-native-controls-and-10-3-rio/","","","News","10.3 Rio, FireMonkey, News, Platform-Native, Z-Order","","","","","/assets/images/2018/11/Attack-of-Android-Z-Order-and-the-Native-Controls-Featured-940x198.jpg"
"2019-02-06-get-the-most-out-of-android-with-10-3-rio.md","3","3237","Get the Most out of Android with 10.3 Rio","2019-02-06T02:26:58-07:00","Jim McKeeth","post","http://delphi.org/?p=3237","/2019/02/get-the-most-out-of-android-with-10-3-rio/","","","News","10.3 Rio, News, webinar","","","","",""
"2019-02-14-delphis-big-day-with-a-little-svg-fun.md","2","3279","Delphi?s Big Day (with a little SVG fun!)","2019-02-14T20:28:40-07:00","Jim McKeeth","post","http://delphi.org/?p=3279","/2019/02/delphis-big-day-with-a-little-svg-fun/","","","News","svg, delphi","","","","",""
"2019-04-01-animated-path-graphics-of-grace-hopper.md","1","3309","Animated Path Graphics of Grace Hopper","2019-04-01T00:51:32-06:00","Jim McKeeth","post","http://delphi.org/?p=3309","/2019/04/animated-path-graphics-of-grace-hopper/","","","News","News","","","","",""
"2019-04-26-webbroker-on-android-and-raspberry-pi-3.md","6","3330","WebBroker on Android and Raspberry Pi 3","2019-04-26T00:37:19-06:00","Jim McKeeth","post","http://delphi.org/?p=3330","/2019/04/webbroker-on-android-and-raspberry-pi-3/","","","News","android, devices, News, Raspberry Pi, SBC, Source Code","","","","","/assets/images/2019/04/Android-WebBroker-Server-389x198.png"
"2019-06-07-manually-installing-android-sdk-ndk-and-java-for-firemonkey-development.md","1","3345","Manually Installing Android SDK, NDK, and Java for FireMonkey Development","2019-06-07T00:55:20-06:00","Jim McKeeth","post","http://delphi.org/?p=3345","/2019/06/manually-installing-android-sdk-ndk-and-java-for-firemonkey-development/","","","News","News","","","","","/assets/images/2019/06/Manually-Installing-Andorid-790x198.png"
"2019-06-14-integrating-obs-studio-with-x-keys-xk-24-usb-keypad.md","1","3371","Integrating OBS Studio with X-Keys XK-24 USB Keypad","2019-06-14T09:11:11-06:00","Jim McKeeth","post","http://delphi.org/?p=3371","/2019/06/integrating-obs-studio-with-x-keys-xk-24-usb-keypad/","","","News","News","","","/assets/images/2019/06/XkeysOBS.mp4\n48877903\nvideo/mp4\n","","/assets/images/2019/06/image-8-651x198.png"
"2019-10-08-pretty-printing-your-source-code.md","5","3419","Pretty Printing Your Source Code","2019-10-08T17:33:10-06:00","Jim McKeeth","post","http://delphi.org/?p=3419","/2019/10/pretty-printing-your-source-code/","","","News","News, presentations, screenshot, Source Code, tools","","","","","/assets/images/2019/10/Header-940x198.png"
"2020-07-28-reasons-not-to-use-delphi.md","5","3519","13 Reasons NOT to use Delphi","2020-07-28T18:18:35-06:00","Jim McKeeth","post","http://delphi.org/?p=3519","/2020/07/reasons-not-to-use-delphi/","","","News","delphi, humor, list, News, sarcasm","","","","",""
"2023-05-10-the-first-computer-program-in-delphi.md","3","3613","The First Computer Program ? In Delphi","2023-05-10T13:59:33-06:00","Jim McKeeth","post","http://delphi.org/?p=3613","/2023/05/the-first-computer-program-in-delphi/","","","News","delphi, Delphi Projects, News","","","","","/assets/images/2023/05/Lovelace-with-Analytic-Engine-and-Bernoulli-numbers-algorithm-1200x675.png"
